size,density,noise_level,start,goal,bellman_ford_path,bellman_ford_cost
10,1.0,0.0,5,6,"[5, 6]",292.0
10,1.0,0.0,5,7,"[5, 7]",703.0
10,1.0,0.0,5,8,"[5, 8]",882.0
10,1.0,0.0,5,9,"[5, 9]",544.0
10,1.0,0.0,6,7,"[6, 7]",628.0
10,1.0,0.0,6,8,"[6, 8]",764.0
10,1.0,0.0,6,9,"[6, 9]",265.0
10,1.0,0.0,7,8,"[7, 8]",198.0
10,1.0,0.0,7,9,"[7, 9]",558.0
10,1.0,0.0,8,9,"[8, 9]",630.0
10,1.0,1.0,0,1,,inf
10,1.0,1.0,0,2,,inf
10,1.0,1.0,0,3,,inf
10,1.0,1.0,0,4,,inf
10,1.0,1.0,0,5,,inf
10,1.0,1.0,0,6,,inf
10,1.0,1.0,0,7,,inf
10,1.0,1.0,0,8,,inf
10,1.0,1.0,0,9,,inf
10,1.0,1.0,1,2,,inf
10,1.0,1.0,1,3,,inf
10,1.0,1.0,1,4,,inf
10,1.0,1.0,1,5,,inf
10,1.0,1.0,1,6,,inf
10,1.0,1.0,1,7,,inf
10,1.0,1.0,1,8,,inf
10,1.0,1.0,1,9,,inf
10,1.0,1.0,2,3,,inf
10,1.0,1.0,2,4,,inf
10,1.0,1.0,2,5,,inf
10,1.0,1.0,2,6,,inf
10,1.0,1.0,2,7,,inf
10,1.0,1.0,2,8,,inf
10,1.0,1.0,2,9,,inf
10,1.0,1.0,3,4,,inf
10,1.0,1.0,3,5,,inf
10,1.0,1.0,3,6,,inf
10,1.0,1.0,3,7,,inf
10,1.0,1.0,3,8,,inf
10,1.0,1.0,3,9,,inf
10,1.0,1.0,4,5,,inf
10,1.0,1.0,4,6,,inf
10,1.0,1.0,4,7,,inf
10,1.0,1.0,4,8,,inf
10,1.0,1.0,4,9,,inf
10,1.0,1.0,5,6,,inf
10,1.0,1.0,5,7,,inf
10,1.0,1.0,5,8,,inf
10,1.0,1.0,5,9,,inf
10,1.0,1.0,6,7,,inf
10,1.0,1.0,6,8,,inf
10,1.0,1.0,6,9,,inf
10,1.0,1.0,7,8,,inf
10,1.0,1.0,7,9,,inf
10,1.0,1.0,8,9,,inf
10,1.0,0.5,0,1,,inf
10,1.0,0.5,0,2,,inf
10,1.0,0.5,0,3,,inf
10,1.0,0.5,0,4,,inf
10,1.0,0.5,0,5,,inf
10,1.0,0.5,0,6,,inf
10,1.0,0.5,0,7,,inf
10,1.0,0.5,0,8,,inf
10,1.0,0.5,0,9,,inf
10,1.0,0.5,1,2,,inf
10,1.0,0.5,1,3,,inf
10,1.0,0.5,1,4,,inf
10,1.0,0.5,1,5,,inf
10,1.0,0.5,1,6,,inf
10,1.0,0.5,1,7,,inf
10,1.0,0.5,1,8,,inf
10,1.0,0.5,1,9,,inf
10,1.0,0.5,2,3,,inf
10,1.0,0.5,2,4,,inf
10,1.0,0.5,2,5,,inf
10,1.0,0.5,2,6,,inf
10,1.0,0.5,2,7,,inf
10,1.0,0.5,2,8,,inf
10,1.0,0.5,2,9,,inf
10,1.0,0.5,3,4,,inf
10,1.0,0.5,3,5,,inf
10,1.0,0.5,3,6,,inf
10,1.0,0.5,3,7,,inf
10,1.0,0.5,3,8,,inf
10,1.0,0.5,3,9,,inf
10,1.0,0.5,4,5,,inf
10,1.0,0.5,4,6,,inf
10,1.0,0.5,4,7,,inf
10,1.0,0.5,4,8,,inf
10,1.0,0.5,4,9,,inf
10,1.0,0.5,5,6,,inf
10,1.0,0.5,5,7,,inf
10,1.0,0.5,5,8,,inf
10,1.0,0.5,5,9,,inf
10,1.0,0.5,6,7,,inf
10,1.0,0.5,6,8,,inf
10,1.0,0.5,6,9,,inf
10,1.0,0.5,7,8,,inf
10,1.0,0.5,7,9,,inf
10,1.0,0.5,8,9,,inf
10,1.0,0.8,0,1,,inf
10,1.0,0.8,0,2,,inf
10,1.0,0.8,0,3,,inf
10,1.0,0.8,0,4,,inf
10,1.0,0.8,0,5,,inf
10,1.0,0.8,0,6,,inf
10,1.0,0.8,0,7,,inf
10,1.0,0.8,0,8,,inf
10,1.0,0.8,0,9,,inf
10,1.0,0.8,1,2,,inf
10,1.0,0.8,1,3,,inf
10,1.0,0.8,1,4,,inf
10,1.0,0.8,1,5,,inf
10,1.0,0.8,1,6,,inf
10,1.0,0.8,1,7,,inf
10,1.0,0.8,1,8,,inf
10,1.0,0.8,1,9,,inf
10,1.0,0.8,2,3,,inf
10,1.0,0.8,2,4,,inf
10,1.0,0.8,2,5,,inf
10,1.0,0.8,2,6,,inf
10,1.0,0.8,2,7,,inf
10,1.0,0.8,2,8,,inf
10,1.0,0.8,2,9,,inf
10,1.0,0.8,3,4,,inf
10,1.0,0.8,3,5,,inf
10,1.0,0.8,3,6,,inf
10,1.0,0.8,3,7,,inf
10,1.0,0.8,3,8,,inf
10,1.0,0.8,3,9,,inf
10,1.0,0.8,4,5,,inf
10,1.0,0.8,4,6,,inf
10,1.0,0.8,4,7,,inf
10,1.0,0.8,4,8,,inf
10,1.0,0.8,4,9,,inf
10,1.0,0.8,5,6,,inf
10,1.0,0.8,5,7,,inf
10,1.0,0.8,5,8,,inf
10,1.0,0.8,5,9,,inf
10,1.0,0.8,6,7,,inf
10,1.0,0.8,6,8,,inf
10,1.0,0.8,6,9,,inf
10,1.0,0.8,7,8,,inf
10,1.0,0.8,7,9,,inf
10,1.0,0.8,8,9,,inf
20,0.2,0.0,0,1,"[0, 1]",272.0
20,0.2,0.0,0,2,"[0, 14, 2]",965.0
20,0.2,0.0,0,3,"[0, 3]",347.0
20,0.2,0.0,0,4,"[0, 14, 4]",900.0
20,0.2,0.0,0,5,"[0, 14, 5]",992.0
20,0.2,0.0,0,6,"[0, 10, 6]",568.0
20,0.2,0.0,0,7,"[0, 8, 7]",633.0
20,0.2,0.0,0,8,"[0, 8]",435.0
20,0.2,0.0,0,9,"[0, 10, 9]",372.0
20,0.2,0.0,0,10,"[0, 10]",86.0
20,0.2,0.0,0,11,"[0, 14, 11]",1509.0
20,0.2,0.0,0,12,"[0, 1, 12]",781.0
20,0.2,0.0,0,13,"[0, 13]",500.0
20,0.2,0.0,0,14,"[0, 14]",666.0
20,0.2,0.0,0,15,"[0, 15]",529.0
20,0.2,0.0,0,16,"[0, 13, 17, 16]",877.0
20,0.2,0.0,0,17,"[0, 13, 17]",646.0
20,0.2,0.0,0,18,"[0, 14, 4, 18]",925.0
20,0.2,0.0,0,19,"[0, 8, 19]",1124.0
20,0.2,0.0,1,2,"[1, 12, 2]",1547.0
20,0.2,0.0,1,3,"[1, 12, 0, 3]",1100.0
20,0.2,0.0,1,4,"[1, 8, 18, 4]",1320.0
20,0.2,0.0,1,5,"[1, 8, 19, 5]",1686.0
20,0.2,0.0,1,6,"[1, 12, 0, 10, 6]",1321.0
20,0.2,0.0,1,7,"[1, 8, 7]",901.0
20,0.2,0.0,1,8,"[1, 8]",703.0
20,0.2,0.0,1,9,"[1, 12, 0, 10, 9]",1125.0
20,0.2,0.0,1,10,"[1, 12, 0, 10]",839.0
20,0.2,0.0,1,11,"[1, 8, 18, 11]",2234.0
20,0.2,0.0,1,12,"[1, 12]",509.0
20,0.2,0.0,1,13,"[1, 13]",762.0
20,0.2,0.0,1,14,"[1, 12, 0, 14]",1419.0
20,0.2,0.0,1,15,"[1, 12, 0, 15]",1282.0
20,0.2,0.0,1,16,"[1, 13, 17, 16]",1139.0
20,0.2,0.0,1,17,"[1, 13, 17]",908.0
20,0.2,0.0,1,18,"[1, 8, 18]",1295.0
20,0.2,0.0,1,19,"[1, 8, 19]",1392.0
20,0.2,0.0,2,3,"[2, 4, 18, 11, 3]",1725.0
20,0.2,0.0,2,4,"[2, 4]",526.0
20,0.2,0.0,2,5,"[2, 4, 18, 5]",1062.0
20,0.2,0.0,2,6,"[2, 4, 18, 7, 6]",1579.0
20,0.2,0.0,2,7,"[2, 4, 18, 7]",951.0
20,0.2,0.0,2,8,"[2, 4, 18, 7, 8]",1149.0
20,0.2,0.0,2,9,"[2, 4, 18, 10, 9]",1477.0
20,0.2,0.0,2,10,"[2, 4, 18, 10]",1191.0
20,0.2,0.0,2,11,"[2, 4, 18, 11]",1490.0
20,0.2,0.0,2,12,"[2, 4, 14, 12]",1552.0
20,0.2,0.0,2,13,"[2, 4, 17, 13]",1102.0
20,0.2,0.0,2,14,"[2, 4, 14]",760.0
20,0.2,0.0,2,15,"[2, 4, 18, 10, 9, 15]",1823.0
20,0.2,0.0,2,16,"[2, 4, 17, 16]",1187.0
20,0.2,0.0,2,17,"[2, 4, 17]",956.0
20,0.2,0.0,2,18,"[2, 4, 18]",551.0
20,0.2,0.0,2,19,"[2, 4, 18, 7, 8, 19]",1838.0
20,0.2,0.0,3,4,"[3, 18, 4]",728.0
20,0.2,0.0,3,5,"[3, 9, 14, 5]",1169.0
20,0.2,0.0,3,6,"[3, 10, 6]",914.0
20,0.2,0.0,3,7,"[3, 9, 7]",726.0
20,0.2,0.0,3,8,"[3, 9, 7, 8]",924.0
20,0.2,0.0,3,9,"[3, 9]",168.0
20,0.2,0.0,3,10,"[3, 10]",432.0
20,0.2,0.0,3,11,"[3, 18, 11]",1642.0
20,0.2,0.0,3,12,"[3, 12]",592.0
20,0.2,0.0,3,13,"[3, 15, 0, 13]",1211.0
20,0.2,0.0,3,14,"[3, 9, 14]",843.0
20,0.2,0.0,3,15,"[3, 15]",182.0
20,0.2,0.0,3,16,"[3, 18, 4, 17, 16]",1389.0
20,0.2,0.0,3,17,"[3, 18, 4, 17]",1158.0
20,0.2,0.0,3,18,"[3, 18]",703.0
20,0.2,0.0,3,19,"[3, 9, 7, 8, 19]",1613.0
20,0.2,0.0,4,5,"[4, 18, 5]",536.0
20,0.2,0.0,4,6,"[4, 18, 7, 6]",1053.0
20,0.2,0.0,4,7,"[4, 18, 7]",425.0
20,0.2,0.0,4,8,"[4, 18, 7, 8]",623.0
20,0.2,0.0,4,9,"[4, 18, 10, 9]",951.0
20,0.2,0.0,4,10,"[4, 18, 10]",665.0
20,0.2,0.0,4,11,"[4, 18, 11]",964.0
20,0.2,0.0,4,12,"[4, 14, 12]",1026.0
20,0.2,0.0,4,13,"[4, 17, 13]",576.0
20,0.2,0.0,4,14,"[4, 14]",234.0
20,0.2,0.0,4,15,"[4, 18, 10, 9, 15]",1297.0
20,0.2,0.0,4,16,"[4, 17, 16]",661.0
20,0.2,0.0,4,17,"[4, 17]",430.0
20,0.2,0.0,4,18,"[4, 18]",25.0
20,0.2,0.0,4,19,"[4, 18, 7, 8, 19]",1312.0
20,0.2,0.0,5,6,"[5, 7, 6]",1331.0
20,0.2,0.0,5,7,"[5, 7]",703.0
20,0.2,0.0,5,8,"[5, 7, 8]",901.0
20,0.2,0.0,5,9,"[5, 11, 3, 9]",1004.0
20,0.2,0.0,5,10,"[5, 12, 0, 10]",1168.0
20,0.2,0.0,5,11,"[5, 11]",601.0
20,0.2,0.0,5,12,"[5, 12]",838.0
20,0.2,0.0,5,13,"[5, 4, 17, 13]",1111.0
20,0.2,0.0,5,14,"[5, 14]",326.0
20,0.2,0.0,5,15,"[5, 11, 3, 15]",1018.0
20,0.2,0.0,5,16,"[5, 4, 17, 16]",1196.0
20,0.2,0.0,5,17,"[5, 4, 17]",965.0
20,0.2,0.0,5,18,"[5, 4, 18]",560.0
20,0.2,0.0,5,19,"[5, 7, 8, 19]",1590.0
20,0.2,0.0,6,7,"[6, 7]",628.0
20,0.2,0.0,6,8,"[6, 7, 8]",826.0
20,0.2,0.0,6,9,"[6, 0, 10, 9]",777.0
20,0.2,0.0,6,10,"[6, 0, 10]",491.0
20,0.2,0.0,6,11,"[6, 0, 14, 11]",1914.0
20,0.2,0.0,6,12,"[6, 0, 1, 12]",1186.0
20,0.2,0.0,6,13,"[6, 0, 13]",905.0
20,0.2,0.0,6,14,"[6, 0, 14]",1071.0
20,0.2,0.0,6,15,"[6, 0, 15]",934.0
20,0.2,0.0,6,16,"[6, 0, 13, 17, 16]",1282.0
20,0.2,0.0,6,17,"[6, 0, 13, 17]",1051.0
20,0.2,0.0,6,18,"[6, 0, 14, 4, 18]",1330.0
20,0.2,0.0,6,19,"[6, 7, 8, 19]",1515.0
20,0.2,0.0,7,8,"[7, 8]",198.0
20,0.2,0.0,7,9,"[7, 9]",558.0
20,0.2,0.0,7,10,"[7, 6, 0, 10]",1119.0
20,0.2,0.0,7,11,"[7, 14, 11]",1383.0
20,0.2,0.0,7,12,"[7, 9, 12]",998.0
20,0.2,0.0,7,13,"[7, 14, 4, 17, 13]",1350.0
20,0.2,0.0,7,14,"[7, 14]",540.0
20,0.2,0.0,7,15,"[7, 9, 15]",904.0
20,0.2,0.0,7,16,"[7, 14, 4, 17, 16]",1435.0
20,0.2,0.0,7,17,"[7, 14, 4, 17]",1204.0
20,0.2,0.0,7,18,"[7, 8, 18]",790.0
20,0.2,0.0,7,19,"[7, 8, 19]",887.0
20,0.2,0.0,8,9,"[8, 7, 9]",756.0
20,0.2,0.0,8,10,"[8, 18, 10]",1232.0
20,0.2,0.0,8,11,"[8, 18, 11]",1531.0
20,0.2,0.0,8,12,"[8, 7, 9, 12]",1196.0
20,0.2,0.0,8,13,"[8, 18, 4, 17, 13]",1193.0
20,0.2,0.0,8,14,"[8, 7, 14]",738.0
20,0.2,0.0,8,15,"[8, 7, 9, 15]",1102.0
20,0.2,0.0,8,16,"[8, 18, 4, 17, 16]",1278.0
20,0.2,0.0,8,17,"[8, 18, 4, 17]",1047.0
20,0.2,0.0,8,18,"[8, 18]",592.0
20,0.2,0.0,8,19,"[8, 19]",689.0
20,0.2,0.0,9,10,"[9, 12, 0, 10]",770.0
20,0.2,0.0,9,11,"[9, 14, 11]",1518.0
20,0.2,0.0,9,12,"[9, 12]",440.0
20,0.2,0.0,9,13,"[9, 12, 0, 13]",1184.0
20,0.2,0.0,9,14,"[9, 14]",675.0
20,0.2,0.0,9,15,"[9, 15]",346.0
20,0.2,0.0,9,16,"[9, 12, 0, 13, 17, 16]",1561.0
20,0.2,0.0,9,17,"[9, 12, 0, 13, 17]",1330.0
20,0.2,0.0,9,18,"[9, 14, 4, 18]",934.0
20,0.2,0.0,9,19,"[9, 7, 8, 19]",1445.0
20,0.2,0.0,10,11,"[10, 9, 14, 11]",1804.0
20,0.2,0.0,10,12,"[10, 9, 12]",726.0
20,0.2,0.0,10,13,"[10, 6, 0, 13]",1387.0
20,0.2,0.0,10,14,"[10, 9, 14]",961.0
20,0.2,0.0,10,15,"[10, 9, 15]",632.0
20,0.2,0.0,10,16,"[10, 6, 0, 13, 17, 16]",1764.0
20,0.2,0.0,10,17,"[10, 6, 0, 13, 17]",1533.0
20,0.2,0.0,10,18,"[10, 9, 14, 4, 18]",1220.0
20,0.2,0.0,10,19,"[10, 9, 7, 8, 19]",1731.0
20,0.2,0.0,11,12,"[11, 3, 12]",827.0
20,0.2,0.0,11,13,"[11, 3, 15, 0, 13]",1446.0
20,0.2,0.0,11,14,"[11, 3, 9, 14]",1078.0
20,0.2,0.0,11,15,"[11, 3, 15]",417.0
20,0.2,0.0,11,16,"[11, 3, 18, 4, 17, 16]",1624.0
20,0.2,0.0,11,17,"[11, 3, 18, 4, 17]",1393.0
20,0.2,0.0,11,18,"[11, 3, 18]",938.0
20,0.2,0.0,11,19,"[11, 3, 9, 7, 8, 19]",1848.0
20,0.2,0.0,12,13,"[12, 0, 13]",744.0
20,0.2,0.0,12,14,"[12, 0, 14]",910.0
20,0.2,0.0,12,15,"[12, 0, 15]",773.0
20,0.2,0.0,12,16,"[12, 0, 13, 17, 16]",1121.0
20,0.2,0.0,12,17,"[12, 0, 13, 17]",890.0
20,0.2,0.0,12,18,"[12, 0, 14, 4, 18]",1169.0
20,0.2,0.0,12,19,"[12, 0, 8, 19]",1368.0
20,0.2,0.0,13,14,"[13, 17, 14]",732.0
20,0.2,0.0,13,15,"[13, 15]",965.0
20,0.2,0.0,13,16,"[13, 17, 16]",377.0
20,0.2,0.0,13,17,"[13, 17]",146.0
20,0.2,0.0,13,18,"[13, 17, 14, 4, 18]",991.0
20,0.2,0.0,13,19,"[13, 17, 16, 8, 19]",1449.0
20,0.2,0.0,14,15,"[14, 11, 3, 15]",1260.0
20,0.2,0.0,14,16,"[14, 4, 17, 16]",895.0
20,0.2,0.0,14,17,"[14, 4, 17]",664.0
20,0.2,0.0,14,18,"[14, 4, 18]",259.0
20,0.2,0.0,14,19,"[14, 7, 8, 19]",1427.0
20,0.2,0.0,15,16,"[15, 0, 13, 17, 16]",1406.0
20,0.2,0.0,15,17,"[15, 0, 13, 17]",1175.0
20,0.2,0.0,15,18,"[15, 18]",787.0
20,0.2,0.0,15,19,"[15, 0, 8, 19]",1653.0
20,0.2,0.0,16,17,"[16, 17]",231.0
20,0.2,0.0,16,18,"[16, 14, 4, 18]",616.0
20,0.2,0.0,16,19,"[16, 8, 19]",1072.0
20,0.2,0.0,17,18,"[17, 14, 4, 18]",845.0
20,0.2,0.0,17,19,"[17, 16, 8, 19]",1303.0
20,0.2,0.0,18,19,"[18, 7, 8, 19]",1287.0
20,0.2,1.0,0,1,,inf
20,0.2,1.0,0,2,,inf
20,0.2,1.0,0,3,,inf
20,0.2,1.0,0,4,,inf
20,0.2,1.0,0,5,,inf
20,0.2,1.0,0,6,,inf
20,0.2,1.0,0,7,,inf
20,0.2,1.0,0,8,,inf
20,0.2,1.0,0,9,,inf
20,0.2,1.0,0,10,,inf
20,0.2,1.0,0,11,,inf
20,0.2,1.0,0,12,,inf
20,0.2,1.0,0,13,,inf
20,0.2,1.0,0,14,,inf
20,0.2,1.0,0,15,,inf
20,0.2,1.0,0,16,,inf
20,0.2,1.0,0,17,,inf
20,0.2,1.0,0,18,,inf
20,0.2,1.0,0,19,,inf
20,0.2,1.0,1,2,,inf
20,0.2,1.0,1,3,,inf
20,0.2,1.0,1,4,,inf
20,0.2,1.0,1,5,,inf
20,0.2,1.0,1,6,,inf
20,0.2,1.0,1,7,,inf
20,0.2,1.0,1,8,,inf
20,0.2,1.0,1,9,,inf
20,0.2,1.0,1,10,,inf
20,0.2,1.0,1,11,,inf
20,0.2,1.0,1,12,,inf
20,0.2,1.0,1,13,,inf
20,0.2,1.0,1,14,,inf
20,0.2,1.0,1,15,,inf
20,0.2,1.0,1,16,,inf
20,0.2,1.0,1,17,,inf
20,0.2,1.0,1,18,,inf
20,0.2,1.0,1,19,,inf
20,0.2,1.0,2,3,,inf
20,0.2,1.0,2,4,,inf
20,0.2,1.0,2,5,,inf
20,0.2,1.0,2,6,,inf
20,0.2,1.0,2,7,,inf
20,0.2,1.0,2,8,,inf
20,0.2,1.0,2,9,,inf
20,0.2,1.0,2,10,,inf
20,0.2,1.0,2,11,,inf
20,0.2,1.0,2,12,,inf
20,0.2,1.0,2,13,,inf
20,0.2,1.0,2,14,,inf
20,0.2,1.0,2,15,,inf
20,0.2,1.0,2,16,,inf
20,0.2,1.0,2,17,,inf
20,0.2,1.0,2,18,,inf
20,0.2,1.0,2,19,,inf
20,0.2,1.0,3,4,,inf
20,0.2,1.0,3,5,,inf
20,0.2,1.0,3,6,,inf
20,0.2,1.0,3,7,,inf
20,0.2,1.0,3,8,,inf
20,0.2,1.0,3,9,,inf
20,0.2,1.0,3,10,,inf
20,0.2,1.0,3,11,,inf
20,0.2,1.0,3,12,,inf
20,0.2,1.0,3,13,,inf
20,0.2,1.0,3,14,,inf
20,0.2,1.0,3,15,,inf
20,0.2,1.0,3,16,,inf
20,0.2,1.0,3,17,,inf
20,0.2,1.0,3,18,,inf
20,0.2,1.0,3,19,,inf
20,0.2,1.0,4,5,,inf
20,0.2,1.0,4,6,,inf
20,0.2,1.0,4,7,,inf
20,0.2,1.0,4,8,,inf
20,0.2,1.0,4,9,,inf
20,0.2,1.0,4,10,,inf
20,0.2,1.0,4,11,,inf
20,0.2,1.0,4,12,,inf
20,0.2,1.0,4,13,,inf
20,0.2,1.0,4,14,,inf
20,0.2,1.0,4,15,,inf
20,0.2,1.0,4,16,,inf
20,0.2,1.0,4,17,,inf
20,0.2,1.0,4,18,,inf
20,0.2,1.0,4,19,,inf
20,0.2,1.0,5,6,,inf
20,0.2,1.0,5,7,,inf
20,0.2,1.0,5,8,,inf
20,0.2,1.0,5,9,,inf
20,0.2,1.0,5,10,,inf
20,0.2,1.0,5,11,,inf
20,0.2,1.0,5,12,,inf
20,0.2,1.0,5,13,,inf
20,0.2,1.0,5,14,,inf
20,0.2,1.0,5,15,,inf
20,0.2,1.0,5,16,,inf
20,0.2,1.0,5,17,,inf
20,0.2,1.0,5,18,,inf
20,0.2,1.0,5,19,,inf
20,0.2,1.0,6,7,,inf
20,0.2,1.0,6,8,,inf
20,0.2,1.0,6,9,,inf
20,0.2,1.0,6,10,,inf
20,0.2,1.0,6,11,,inf
20,0.2,1.0,6,12,,inf
20,0.2,1.0,6,13,,inf
20,0.2,1.0,6,14,,inf
20,0.2,1.0,6,15,,inf
20,0.2,1.0,6,16,,inf
20,0.2,1.0,6,17,,inf
20,0.2,1.0,6,18,,inf
20,0.2,1.0,6,19,,inf
20,0.2,1.0,7,8,,inf
20,0.2,1.0,7,9,,inf
20,0.2,1.0,7,10,,inf
20,0.2,1.0,7,11,,inf
20,0.2,1.0,7,12,,inf
20,0.2,1.0,7,13,,inf
20,0.2,1.0,7,14,,inf
20,0.2,1.0,7,15,,inf
20,0.2,1.0,7,16,,inf
20,0.2,1.0,7,17,,inf
20,0.2,1.0,7,18,,inf
20,0.2,1.0,7,19,,inf
20,0.2,1.0,8,9,,inf
20,0.2,1.0,8,10,,inf
20,0.2,1.0,8,11,,inf
20,0.2,1.0,8,12,,inf
20,0.2,1.0,8,13,,inf
20,0.2,1.0,8,14,,inf
20,0.2,1.0,8,15,,inf
20,0.2,1.0,8,16,,inf
20,0.2,1.0,8,17,,inf
20,0.2,1.0,8,18,,inf
20,0.2,1.0,8,19,,inf
20,0.2,1.0,9,10,,inf
20,0.2,1.0,9,11,,inf
20,0.2,1.0,9,12,,inf
20,0.2,1.0,9,13,,inf
20,0.2,1.0,9,14,,inf
20,0.2,1.0,9,15,,inf
20,0.2,1.0,9,16,,inf
20,0.2,1.0,9,17,,inf
20,0.2,1.0,9,18,,inf
20,0.2,1.0,9,19,,inf
20,0.2,1.0,10,11,,inf
20,0.2,1.0,10,12,,inf
20,0.2,1.0,10,13,,inf
20,0.2,1.0,10,14,,inf
20,0.2,1.0,10,15,,inf
20,0.2,1.0,10,16,,inf
20,0.2,1.0,10,17,,inf
20,0.2,1.0,10,18,,inf
20,0.2,1.0,10,19,,inf
20,0.2,1.0,11,12,,inf
20,0.2,1.0,11,13,,inf
20,0.2,1.0,11,14,,inf
20,0.2,1.0,11,15,,inf
20,0.2,1.0,11,16,,inf
20,0.2,1.0,11,17,,inf
20,0.2,1.0,11,18,,inf
20,0.2,1.0,11,19,,inf
20,0.2,1.0,12,13,,inf
20,0.2,1.0,12,14,,inf
20,0.2,1.0,12,15,,inf
20,0.2,1.0,12,16,,inf
20,0.2,1.0,12,17,,inf
20,0.2,1.0,12,18,,inf
20,0.2,1.0,12,19,,inf
20,0.2,1.0,13,14,,inf
20,0.2,1.0,13,15,,inf
20,0.2,1.0,13,16,,inf
20,0.2,1.0,13,17,,inf
20,0.2,1.0,13,18,,inf
20,0.2,1.0,13,19,,inf
20,0.2,1.0,14,15,,inf
20,0.2,1.0,14,16,,inf
20,0.2,1.0,14,17,,inf
20,0.2,1.0,14,18,,inf
20,0.2,1.0,14,19,,inf
20,0.2,1.0,15,16,,inf
20,0.2,1.0,15,17,,inf
20,0.2,1.0,15,18,,inf
20,0.2,1.0,15,19,,inf
20,0.2,1.0,16,17,,inf
20,0.2,1.0,16,18,,inf
20,0.2,1.0,16,19,,inf
20,0.2,1.0,17,18,,inf
20,0.2,1.0,17,19,,inf
20,0.2,1.0,18,19,,inf
20,0.2,0.5,0,1,"[0, 1]",605.0
20,0.2,0.5,0,2,"[0, 10, 2]",428.0
20,0.2,0.5,0,3,"[0, 3]",160.0
20,0.2,0.5,0,4,"[0, 10, 2, 4]",477.0
20,0.2,0.5,0,5,"[0, 10, 2, 4, 18, 14, 5]",1002.0
20,0.2,0.5,0,6,"[0, 10, 6]",371.0
20,0.2,0.5,0,7,"[0, 10, 9, 7]",611.0
20,0.2,0.5,0,8,"[0, 8]",617.0
20,0.2,0.5,0,9,"[0, 10, 9]",-2.0
20,0.2,0.5,0,10,"[0, 10]",-214.0
20,0.2,0.5,0,11,"[0, 10, 2, 4, 18, 14, 11]",1068.0
20,0.2,0.5,0,12,"[0, 3, 12]",558.0
20,0.2,0.5,0,13,"[0, 13]",665.0
20,0.2,0.5,0,14,"[0, 10, 2, 4, 18, 14]",523.0
20,0.2,0.5,0,15,"[0, 10, 9, 15]",648.0
20,0.2,0.5,0,16,"[0, 10, 2, 4, 17, 16]",1446.0
20,0.2,0.5,0,17,"[0, 10, 2, 4, 17]",889.0
20,0.2,0.5,0,18,"[0, 10, 2, 4, 18]",785.0
20,0.2,0.5,0,19,"[0, 8, 19]",1203.0
20,0.2,0.5,1,2,"[1, 8, 7, 14, 2]",929.0
20,0.2,0.5,1,3,"[1, 12, 0, 3]",810.0
20,0.2,0.5,1,4,"[1, 8, 7, 14, 2, 4]",978.0
20,0.2,0.5,1,5,"[1, 8, 7, 14, 5]",1281.0
20,0.2,0.5,1,6,"[1, 12, 0, 10, 6]",1021.0
20,0.2,0.5,1,7,"[1, 8, 7]",609.0
20,0.2,0.5,1,8,"[1, 8]",234.0
20,0.2,0.5,1,9,"[1, 12, 0, 10, 9]",648.0
20,0.2,0.5,1,10,"[1, 12, 0, 10]",436.0
20,0.2,0.5,1,11,"[1, 8, 7, 14, 11]",1347.0
20,0.2,0.5,1,12,"[1, 12]",862.0
20,0.2,0.5,1,13,"[1, 13]",496.0
20,0.2,0.5,1,14,"[1, 8, 7, 14]",802.0
20,0.2,0.5,1,15,"[1, 13, 15]",1288.0
20,0.2,0.5,1,16,"[1, 13, 17, 16]",1384.0
20,0.2,0.5,1,17,"[1, 13, 17]",827.0
20,0.2,0.5,1,18,"[1, 8, 18]",1253.0
20,0.2,0.5,1,19,"[1, 8, 19]",820.0
20,0.2,0.5,2,3,"[2, 4, 18, 14, 11, 3]",519.0
20,0.2,0.5,2,4,"[2, 4]",49.0
20,0.2,0.5,2,5,"[2, 4, 18, 14, 5]",574.0
20,0.2,0.5,2,6,"[2, 4, 18, 14, 11, 3, 12, 0, 10, 6]",1076.0
20,0.2,0.5,2,7,"[2, 4, 18, 14, 7]",667.0
20,0.2,0.5,2,8,"[2, 4, 18, 14, 7, 8]",1111.0
20,0.2,0.5,2,9,"[2, 4, 18, 14, 11, 3, 12, 0, 10, 9]",703.0
20,0.2,0.5,2,10,"[2, 4, 18, 14, 11, 3, 12, 0, 10]",491.0
20,0.2,0.5,2,11,"[2, 4, 18, 14, 11]",640.0
20,0.2,0.5,2,12,"[2, 4, 18, 14, 11, 3, 12]",917.0
20,0.2,0.5,2,13,"[2, 4, 17, 13]",793.0
20,0.2,0.5,2,14,"[2, 4, 18, 14]",95.0
20,0.2,0.5,2,15,"[2, 4, 18, 14, 11, 3, 15]",1058.0
20,0.2,0.5,2,16,"[2, 4, 17, 16]",1018.0
20,0.2,0.5,2,17,"[2, 4, 17]",461.0
20,0.2,0.5,2,18,"[2, 4, 18]",357.0
20,0.2,0.5,2,19,"[2, 4, 18, 14, 7, 8, 19]",1697.0
20,0.2,0.5,3,4,"[3, 18, 14, 2, 4]",549.0
20,0.2,0.5,3,5,"[3, 18, 14, 5]",852.0
20,0.2,0.5,3,6,"[3, 12, 0, 10, 6]",557.0
20,0.2,0.5,3,7,"[3, 12, 0, 10, 9, 7]",797.0
